area_swept_ha_der,date_yyyymmdd,depth_hi_prec_m,invertebrate_weight_kg,latitude_hi_prec_dd,longitude_hi_prec_dd,mean_seafloor_dep_position_type,midtow_position_type,nonspecific_organics_weight_kg,performance,program,project,sample_duration_hr_der,sampling_end_hhmmss,sampling_start_hhmmss,station_code,tow_end_timestamp,tow_start_timestamp,trawl_id,vertebrate_weight_kg,vessel,vessel_id,year,year_stn_invalid
1.605501835,20120905,124.1618,98.45,43.42822333,-124.5325027,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.283333,130200,124500,10161,2012-09-05T13:12:39Z,2012-09-05T12:38:07Z,2.01203E+11,76.38,Noahs Ark,17,2012,NA
2.808819443,20120905,1158.8346,174.922,43.42519851,-125.0539859,Bottom Depth,Gear Track Midpoint,3.165,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.4875,172806,165851,10146,2012-09-05T18:08:25Z,2012-09-05T16:24:02Z,2.01203E+11,276.22,Noahs Ark,17,2012,NA
1.388660158,20120906,76.1228,20,43.04915352,-124.5260415,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.276389,91351,85716,10402,2012-09-06T09:22:31Z,2012-09-06T08:52:28Z,2.01203E+11,30.05,Noahs Ark,17,2012,NA
1.632615919,20120906,139.223,70.34,42.96633236,-124.710494,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.288889,105902,104142,10453,2012-09-06T11:10:09Z,2012-09-06T10:34:02Z,2.01203E+11,85.54,Noahs Ark,17,2012,NA
1.763979921,20120906,624.0789,38.98,42.69930701,-124.8417417,Bottom Depth,Gear Track Midpoint,1.1,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.293889,134452,132714,10581,2012-09-06T14:13:23Z,2012-09-06T13:08:22Z,2.01203E+11,406.71,Noahs Ark,17,2012,NA
1.493556762,20120907,122.4708,64.04,42.5978625,-124.6310175,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.2825,71136,65439,10645,2012-09-07T07:21:26Z,2012-09-07T06:47:31Z,2.01203E+11,120.68,Noahs Ark,17,2012,NA
1.160670299,20120907,82.7199,38.8,42.46963792,-124.5837096,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.263056,91113,85526,10715,2012-09-07T09:19:23Z,2012-09-07T08:48:38Z,2.01203E+11,23.28,Noahs Ark,17,2012,NA
1.324966619,20120907,94.9632,29.15,42.40368,-124.59678,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275278,104033,102402,10744,2012-09-07T10:48:57Z,2012-09-07T10:15:41Z,2.01203E+11,78.47,Noahs Ark,17,2012,NA
1.848171762,20120907,661.3996,33.42,42.335685,-124.7969029,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.299722,144229,142430,10772,2012-09-07T15:08:35Z,2012-09-07T14:01:17Z,2.01203E+11,229.12,Noahs Ark,17,2012,NA
2.25021704,20120908,910.5049,31.46,41.8701919,-124.961408,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.385278,72611,70304,11077,2012-09-08T08:00:46Z,2012-09-08T06:39:08Z,2.01203E+11,392.7,Noahs Ark,17,2012,NA
2.222244321,20120908,839.3539,41.375,42.12022211,-124.8597293,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.374167,105613,103346,10889,2012-09-08T11:29:51Z,2012-09-08T10:08:58Z,2.01203E+11,282.68,Noahs Ark,17,2012,NA
2.060899645,20120908,497.031,32.099,42.1876563,-124.6778219,Bottom Depth,Gear Track Midpoint,74.811,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.334444,133324,131320,10851,2012-09-08T13:53:29Z,2012-09-08T12:55:38Z,2.01203E+11,356.82,Noahs Ark,17,2012,NA
1.73567458,20120908,429.4185,58.28,42.25211452,-124.6698963,Bottom Depth,Gear Track Midpoint,51.52,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.3075,161749,155922,10812,2012-09-08T16:37:37Z,2012-09-08T15:45:53Z,2.01203E+11,326.3,Noahs Ark,17,2012,NA
1.759104009,20120909,175.9521,21.112,42.18037957,-124.5754048,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.302222,71604,65756,10854,2012-09-09T07:27:06Z,2012-09-09T06:49:49Z,2.01203E+11,528.389,Noahs Ark,17,2012,NA
1.642508896,20120909,131.4075,26.59,42.20286716,-124.5141767,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.289444,104227,102505,10856,2012-09-09T10:53:16Z,2012-09-09T10:18:20Z,2.01203E+11,332.85,Noahs Ark,17,2012,NA
1.877999767,20130620,78.5907,116.969,41.43241385,-124.2809518,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.318333,83121,81215,11437,2013-06-20T08:39:54Z,2013-06-20T08:04:00Z,2.01303E+11,213.64,Noahs Ark,17,2013,NA
1.637582035,20120913,529.7488,23.436,41.70096016,-124.5508927,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.291667,73024,71254,11217,2012-09-13T07:53:23Z,2012-09-13T06:54:12Z,2.01203E+11,284.06,Noahs Ark,17,2012,NA
1.527732608,20120913,90.6458,111.957,41.64412326,-124.3630135,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.286944,93227,91514,11273,2012-09-13T09:39:39Z,2012-09-13T09:09:27Z,2.01203E+11,128.766,Noahs Ark,17,2012,NA
2.759853419,20120913,1091.6969,34.17,41.40234181,-124.7235798,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.766667,134133,125533,11452,2012-09-13T14:22:51Z,2012-09-13T12:29:37Z,2.01203E+11,153.78,Noahs Ark,17,2012,NA
1.881218771,20120913,1058.6645,62.54,41.30840711,-124.6274722,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.351667,161048,154942,11533,2012-09-13T16:54:24Z,2012-09-13T15:17:27Z,2.01203E+11,465.12,Noahs Ark,17,2012,NA
2.408519281,20120914,1186.9111,178.12,41.2119278,-124.7025492,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.455833,74937,72216,11613,2012-09-14T08:33:10Z,2012-09-14T06:56:05Z,2.01203E+11,276.1,Noahs Ark,17,2012,NA
1.694035751,20120914,80.9906,30.64,41.38426308,-124.2677754,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.303889,112640,110826,11466,2012-09-14T11:33:59Z,2012-09-14T11:01:49Z,2.01203E+11,133.35,Noahs Ark,17,2012,NA
1.624993387,20120914,109.4123,31.86,41.27355186,-124.3140623,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.294722,130445,124704,11569,2012-09-14T13:12:39Z,2012-09-14T12:41:05Z,2.01203E+11,123.93,Noahs Ark,17,2012,NA
1.733178234,20120914,182.3641,50.471,41.07775447,-124.354618,Bottom Depth,Gear Track Midpoint,3.571,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.321667,152150,150232,11711,2012-09-14T15:33:52Z,2012-09-14T14:55:22Z,2.01203E+11,202.45,Noahs Ark,17,2012,NA
1.704422324,20120914,111.095,24.38,41.07897442,-124.3022289,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.303056,173741,171930,11713,2012-09-14T17:45:56Z,2012-09-14T17:14:59Z,2.01203E+11,107.15,Noahs Ark,17,2012,NA
1.922509039,20120915,188.9402,22.7,40.92869302,-124.4012761,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.313889,71929,70039,11799,2012-09-15T07:29:54Z,2012-09-15T06:53:20Z,2.01203E+11,349.28,Noahs Ark,17,2012,NA
1.716542834,20120915,91.2673,87.06,40.92726068,-124.3104626,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.308056,93751,91922,11802,2012-09-15T09:43:26Z,2012-09-15T09:13:06Z,2.01203E+11,123.72,Noahs Ark,17,2012,NA
2.282664261,20120915,897.5727,93.043,40.30818076,-124.9028177,Bottom Depth,Gear Track Midpoint,1.958,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.385556,160842,154534,12196,2012-09-15T16:45:21Z,2012-09-15T15:25:46Z,2.01203E+11,625.48,Noahs Ark,17,2012,NA
2.331781238,20120915,904.906,247.38,40.31989829,-124.937893,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.411667,185000,182518,12195,2012-09-15T19:29:21Z,2012-09-15T18:02:42Z,2.01203E+11,416.6,Noahs Ark,17,2012,NA
2.528057173,20120916,1191.4026,47.457,40.2558129,-125.1027759,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.4475,74944,72253,12253,2012-09-16T08:35:31Z,2012-09-16T06:35:16Z,2.01203E+11,146.75,Noahs Ark,17,2012,NA
1.923498392,20120916,807.163,19.92,40.22802287,-124.8492657,Bottom Depth,Gear Track Midpoint,2.678,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.348056,135622,133529,12292,2012-09-16T14:30:58Z,2012-09-16T13:13:39Z,2.01203E+11,234.63,Noahs Ark,17,2012,NA
3.143253082,20120916,1064.0678,21.59,40.05475367,-124.7465003,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.568056,165017,161612,12464,2012-09-16T17:33:45Z,2012-09-16T15:50:19Z,2.01203E+11,555.96,Noahs Ark,17,2012,NA
1.851315483,20120917,321.7308,110.735,40.16353695,-124.3875112,Bottom Depth,Gear Track Midpoint,0.906,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.323056,72338,70415,12337,2012-09-17T07:38:16Z,2012-09-17T06:56:42Z,2.01203E+11,577.28,Noahs Ark,17,2012,NA
2.019852959,20120917,598.8211,18.38,40.13913088,-124.4789393,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.335278,95718,93711,12367,2012-09-17T10:19:43Z,2012-09-17T09:18:36Z,2.01203E+11,132.3,Noahs Ark,17,2012,NA
1.285898234,20120919,119.4927,63.092,38.95483833,-123.8617413,Bottom Depth,Vessel Track Midpoint,0.933,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.279167,142106,140421,13242,2012-09-19T14:29:59Z,2012-09-19T13:58:35Z,2.01203E+11,88.35,Noahs Ark,17,2012,NA
1.624805848,20120919,74.4754,75.469,38.7793334,-123.6193567,Bottom Depth,Gear Track Midpoint,2.543,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.291944,165930,164159,13315,2012-09-19T17:08:51Z,2012-09-19T16:37:39Z,2.01203E+11,49.27,Noahs Ark,17,2012,NA
1.807515133,20120920,191.8185,34.19,38.55475338,-123.6439215,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.305,72559,70741,13430,2012-09-20T07:38:20Z,2012-09-20T07:00:07Z,2.01203E+11,194.56,Noahs Ark,17,2012,NA
2.26079993,20120920,183.6795,30.13,38.48894027,-123.5637397,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.370278,103351,101138,13471,2012-09-20T10:45:59Z,2012-09-20T10:04:17Z,2.01203E+11,480.23,Noahs Ark,17,2012,NA
1.694231892,20120920,143.5658,35.98,38.48341689,-123.4951509,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.306944,134912,133047,13473,2012-09-20T13:58:15Z,2012-09-20T13:23:30Z,2.01203E+11,36.41,Noahs Ark,17,2012,NA
1.785961757,20120920,126.9811,96.364,38.41379598,-123.3862928,Bottom Depth,Gear Track Midpoint,0.916,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.310278,154459,152622,13519,2012-09-20T15:53:20Z,2012-09-20T15:19:54Z,2.01203E+11,45.27,Noahs Ark,17,2012,NA
1.791059456,20120921,98.2003,19.23,38.28167366,-123.2094661,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.302778,71746,65936,13614,2012-09-21T07:24:39Z,2012-09-21T06:54:39Z,2.01203E+11,62.77,Noahs Ark,17,2012,NA
2.186974087,20120921,257.8667,28.39,38.21130594,-123.4059931,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.358056,94023,91854,13652,2012-09-21T09:52:44Z,2012-09-21T09:10:16Z,2.01203E+11,622.83,Noahs Ark,17,2012,NA
1.811534138,20120921,167.6139,18.47,38.14692086,-123.3519962,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.315278,123937,122042,13698,2012-09-21T12:49:26Z,2012-09-21T12:12:23Z,2.01203E+11,112.53,Noahs Ark,17,2012,NA
1.98382781,20120921,159.6546,80.67,38.12040079,-123.3409032,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.336667,135245,133233,13718,2012-09-21T14:02:29Z,2012-09-21T13:25:43Z,2.01203E+11,129.17,Noahs Ark,17,2012,NA
1.465300236,20120922,74.1403,185.37,37.87356383,-122.94213,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.294444,75206,73426,13875,2012-09-22T08:00:13Z,2012-09-22T07:29:36Z,2.01203E+11,36.39,Noahs Ark,17,2012,NA
1.280999201,20120926,101.1512,18.5,37.40996917,-122.79978,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.2575,71616,70049,14183,2012-09-26T07:24:51Z,2012-09-26T06:53:22Z,2.01203E+11,23.35,Noahs Ark,17,2012,NA
2.144314644,20120926,366.7511,18.4,37.30719868,-122.9169917,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.355833,90535,84414,14268,2012-09-26T09:23:03Z,2012-09-26T08:33:47Z,2.01203E+11,1158.58,Noahs Ark,17,2012,NA
1.982881759,20120926,224.0253,41.07,37.27390764,-122.8390827,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.351944,124948,122841,14297,2012-09-26T13:00:54Z,2012-09-26T12:22:14Z,2.01203E+11,312.29,Noahs Ark,17,2012,NA
NA,20070527,114.6882,NA,45.83945,-124.2228,Gross Operation Depth,Vessel Start Haulback,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,NA,NA,NA,7811,2007-05-27T11:20:18Z,2007-05-27T10:59:58Z,2.00703E+11,NA,Noahs Ark,17,2007,NA
2.439244966,20120926,720.3641,40.65,37.08225283,-122.8873865,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.394444,151959,145619,14455,2012-09-26T15:48:21Z,2012-09-26T14:33:37Z,2.01203E+11,580.14,Noahs Ark,17,2012,NA
1.959193917,20120926,667.7847,8.43,37.07862171,-122.7979966,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.354722,173426,171309,14458,2012-09-26T17:59:34Z,2012-09-26T16:51:58Z,2.01203E+11,648.49,Noahs Ark,17,2012,NA
1.672972301,20120926,119.0349,26.18,37.09555391,-122.6060675,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.250278,191354,185853,14438,2012-09-26T19:26:17Z,2012-09-26T18:52:05Z,2.01203E+11,29.47,Noahs Ark,17,2012,NA
2.250436576,20040907,1163.4373,43.4,44.22616667,-125.070525,Bottom Depth,Vessel Track Midpoint,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.451667,173503,170757,9425,2004-09-07T18:21:52Z,2004-09-07T16:38:58Z,2.00403E+11,344.48,BJ Thomas,15,2004,NA
1.435725327,20120927,545.287,13.963,36.36158922,-122.1070603,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.253889,71840,70326,14890,2012-09-27T07:42:18Z,2012-09-27T06:42:09Z,2.01203E+11,246.85,Noahs Ark,17,2012,NA
1.543424562,20120927,158.0944,96.59,36.29027151,-122.050032,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.321667,92616,90658,14931,2012-09-27T09:36:36Z,2012-09-27T09:01:25Z,2.01203E+11,353.465,Noahs Ark,17,2012,NA
NA,20050910,81.1987,NA,42.4385,-124.5940167,Gross Operation Depth,Vessel Start Haulback,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,NA,NA,NA,10729,2005-09-10T08:05:12Z,2005-09-10T07:32:40Z,2.00503E+11,NA,Excalibur,8,2005,NA
1.064490591,20120927,84.5155,11.8,36.24814122,-121.9022662,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.254722,131610,130053,14957,2012-09-27T13:24:42Z,2012-09-27T12:54:50Z,2.01203E+11,62.65,Noahs Ark,17,2012,NA
2.643846629,20120927,1082.2598,174.762,36.04511722,-121.8924426,Bottom Depth,Gear Track Midpoint,0.692,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.498889,154517,151521,15097,2012-09-27T16:30:28Z,2012-09-27T14:44:15Z,2.01203E+11,140.42,Noahs Ark,17,2012,NA
1.374733001,20140906,67.5747,71.14,44.98134112,-124.0938577,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.268611,100110,94503,8720,2014-09-06T10:09:28Z,2014-09-06T09:27:05Z,2.01403E+11,41.28,Excalibur,8,2014,NA
1.826252511,20030917,721.1826,59.36,43.70290833,-124.8393417,Bottom Depth,Vessel Track Midpoint,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.301667,131048,125242,9892,2003-09-17T13:31:53Z,2003-09-17T12:28:48Z,2.00303E+11,93.785,Excalibur,8,2003,NA
NA,20070606,79.4762,NA,44.105145,-124.2936467,Gross Operation Depth,Vessel Start Haulback,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,NA,NA,NA,9537,2007-06-06T14:16:55Z,2007-06-06T13:45:09Z,2.00703E+11,NA,Ms. Julie,10,2007,NA
1.152994164,20120928,521.8576,57.843,35.73591561,-121.5069589,Bottom Depth,Gear Track Midpoint,3.477,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.265556,72239,70643,15351,2012-09-28T07:48:46Z,2012-09-28T06:47:30Z,2.01203E+11,124.92,Noahs Ark,17,2012,NA
1.73362423,20120928,540.8273,264.587,35.69559543,-121.4948728,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.317222,91804,85902,15384,2012-09-28T09:43:48Z,2012-09-28T08:39:21Z,2.01203E+11,77.7,Noahs Ark,17,2012,NA
1.490880627,20140906,124.082,15.23,45.03895542,-124.1895946,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.266944,120250,114649,8647,2014-09-06T12:11:43Z,2014-09-06T11:39:18Z,2.01403E+11,61.74,Excalibur,8,2014,NA
2.268445225,20120928,1102.0787,82.781,35.81206158,-121.8448833,Bottom Depth,Gear Track Midpoint,2.978,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.413889,124313,121823,15277,2012-09-28T13:24:06Z,2012-09-28T11:48:34Z,2.01203E+11,46.09,Noahs Ark,17,2012,NA
3.806822516,20120928,1035.7565,89.322,35.61499981,-121.887527,Bottom Depth,Gear Track Midpoint,4.803,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.640556,154015,150149,15463,2012-09-28T16:22:48Z,2012-09-28T14:35:37Z,2.01203E+11,169.05,Noahs Ark,17,2012,NA
NA,20070601,416.3991,NA,45.60785417,-124.7113142,Gross Operation Depth,Vessel Start Haulback,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,NA,NA,NA,8042,2007-06-01T18:41:22Z,2007-06-01T18:02:23Z,2.00703E+11,NA,Noahs Ark,17,2007,NA
1.342459331,20120929,227.5037,47.69,35.52327648,-121.1980339,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.290833,73855,72128,15551,2012-09-29T07:52:51Z,2012-09-29T07:11:45Z,2.01203E+11,97.65,Noahs Ark,17,2012,NA
2.064611079,20120929,900.2733,25.7,35.33300792,-121.5229121,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.383333,110211,103911,15747,2012-09-29T11:44:39Z,2012-09-29T10:14:17Z,2.01203E+11,488.76,Noahs Ark,17,2012,NA
1.780756715,20120929,1139.2441,30.87,35.15972083,-121.6668625,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.378056,135130,132849,15910,2012-09-29T14:44:31Z,2012-09-29T12:56:07Z,2.01203E+11,129.32,Noahs Ark,17,2012,NA
NA,20030705,731.52,NA,46.51908333,-124.6390667,Station-defined Midpoint,Vessel Abort,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,NA,NA,NA,7060,2003-07-05T07:00:00Z,2003-07-05T05:43:24Z,2.00303E+11,NA,Ms. Julie,10,2003,NA
1.583369315,20120929,587.8225,18.18,35.15273268,-121.5190401,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.302222,161121,155313,15915,2012-09-29T16:35:21Z,2012-09-29T15:35:06Z,2.01203E+11,354.3,Noahs Ark,17,2012,NA
1.69658429,20120929,461.1311,168.44,35.06744005,-121.4733913,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.336389,175029,173018,16022,2012-09-29T18:10:57Z,2012-09-29T17:14:08Z,2.01203E+11,353.12,Noahs Ark,17,2012,NA
1.253584492,20140906,115.382,10.55,45.26286471,-124.1451585,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.269722,142009,140358,8405,2014-09-06T14:28:15Z,2014-09-06T13:56:10Z,2.01403E+11,221.86,Excalibur,8,2014,NA
1.825515831,20120930,597.5121,522.808,35.15902523,-121.2489046,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.331944,73231,71236,15924,2012-09-30T07:56:52Z,2012-09-30T06:53:52Z,2.01203E+11,85.18,Noahs Ark,17,2012,NA
1.643193297,20120930,565.0865,379.388,35.12147072,-121.1606586,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.301667,101533,95727,15962,2012-09-30T10:39:48Z,2012-09-30T09:40:23Z,2.01203E+11,204.75,Noahs Ark,17,2012,NA
NA,20030705,447.7947,NA,46.5298545,-124.620933,Gross Operation Depth,Station-defined Midpoint,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,NA,NA,NA,7060,2003-07-05T07:59:06Z,2003-07-05T07:04:55Z,2.00303E+11,NA,Ms. Julie,10,2003,NA
